task_id,scenario,expected,primary_valid,status,accepted_answer,wrong_accepted,primary_wrong,outside_trust_assumptions
40,answer_flip,True,False,RECOVERED,True,False,True,False
40,proof_step_drop,True,False,RECOVERED,True,False,False,False
40,invalid_rule_id,True,False,RECOVERED,True,False,False,False
40,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
40,input_query_replacement,True,False,RECOVERED,True,False,False,False
40,worker_output_missing,True,False,RECOVERED,True,False,False,False
40,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
40,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
40,malformed_output,True,False,RECOVERED,True,False,False,False
40,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
41,control,False,True,ACCEPT_PRIMARY,False,False,False,False
41,answer_flip,False,False,RECOVERED,False,False,True,False
41,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
41,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
41,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
41,input_query_replacement,False,False,RECOVERED,False,False,False,False
41,worker_output_missing,False,False,RECOVERED,False,False,False,False
41,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
41,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
41,malformed_output,False,False,RECOVERED,False,False,False,False
41,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
42,control,True,True,ACCEPT_PRIMARY,True,False,False,False
42,answer_flip,True,False,RECOVERED,True,False,True,False
42,proof_step_drop,True,False,RECOVERED,True,False,False,False
42,invalid_rule_id,True,False,RECOVERED,True,False,False,False
42,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
42,input_query_replacement,True,False,RECOVERED,True,False,False,False
42,worker_output_missing,True,False,RECOVERED,True,False,False,False
42,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
42,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
42,malformed_output,True,False,RECOVERED,True,False,False,False
42,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
43,control,False,True,ACCEPT_PRIMARY,False,False,False,False
43,answer_flip,False,False,RECOVERED,False,False,True,False
43,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
43,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
43,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
43,input_query_replacement,False,False,RECOVERED,False,False,False,False
43,worker_output_missing,False,False,RECOVERED,False,False,False,False
43,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
43,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
43,malformed_output,False,False,RECOVERED,False,False,False,False
43,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
44,control,True,True,ACCEPT_PRIMARY,True,False,False,False
44,answer_flip,True,False,RECOVERED,True,False,True,False
44,proof_step_drop,True,False,RECOVERED,True,False,False,False
44,invalid_rule_id,True,False,RECOVERED,True,False,False,False
44,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
44,input_query_replacement,True,False,RECOVERED,True,False,True,False
44,worker_output_missing,True,False,RECOVERED,True,False,False,False
44,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
44,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
44,malformed_output,True,False,RECOVERED,True,False,False,False
44,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
45,control,False,True,ACCEPT_PRIMARY,False,False,False,False
45,answer_flip,False,False,RECOVERED,False,False,True,False
45,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
45,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
45,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
45,input_query_replacement,False,False,RECOVERED,False,False,False,False
45,worker_output_missing,False,False,RECOVERED,False,False,False,False
45,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
45,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
45,malformed_output,False,False,RECOVERED,False,False,False,False
45,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
46,control,True,True,ACCEPT_PRIMARY,True,False,False,False
46,answer_flip,True,False,RECOVERED,True,False,True,False
46,proof_step_drop,True,False,RECOVERED,True,False,False,False
46,invalid_rule_id,True,False,RECOVERED,True,False,False,False
46,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
46,input_query_replacement,True,False,RECOVERED,True,False,True,False
46,worker_output_missing,True,False,RECOVERED,True,False,False,False
46,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
46,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
46,malformed_output,True,False,RECOVERED,True,False,False,False
46,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
47,control,False,True,ACCEPT_PRIMARY,False,False,False,False
47,answer_flip,False,False,RECOVERED,False,False,True,False
47,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
47,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
47,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
47,input_query_replacement,False,False,RECOVERED,False,False,False,False
47,worker_output_missing,False,False,RECOVERED,False,False,False,False
47,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
47,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
47,malformed_output,False,False,RECOVERED,False,False,False,False
47,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
48,control,True,True,ACCEPT_PRIMARY,True,False,False,False
48,answer_flip,True,False,RECOVERED,True,False,True,False
48,proof_step_drop,True,False,RECOVERED,True,False,False,False
48,invalid_rule_id,True,False,RECOVERED,True,False,False,False
48,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
48,input_query_replacement,True,False,RECOVERED,True,False,True,False
48,worker_output_missing,True,False,RECOVERED,True,False,False,False
48,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
48,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
48,malformed_output,True,False,RECOVERED,True,False,False,False
48,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
49,control,False,True,ACCEPT_PRIMARY,False,False,False,False
49,answer_flip,False,False,RECOVERED,False,False,True,False
49,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
49,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
49,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
49,input_query_replacement,False,False,RECOVERED,False,False,False,False
49,worker_output_missing,False,False,RECOVERED,False,False,False,False
49,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
49,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
49,malformed_output,False,False,RECOVERED,False,False,False,False
49,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
50,control,True,True,ACCEPT_PRIMARY,True,False,False,False
50,answer_flip,True,False,RECOVERED,True,False,True,False
50,proof_step_drop,True,False,RECOVERED,True,False,False,False
50,invalid_rule_id,True,False,RECOVERED,True,False,False,False
50,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
50,input_query_replacement,True,False,RECOVERED,True,False,False,False
50,worker_output_missing,True,False,RECOVERED,True,False,False,False
50,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
50,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
50,malformed_output,True,False,RECOVERED,True,False,False,False
50,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
51,control,False,True,ACCEPT_PRIMARY,False,False,False,False
51,answer_flip,False,False,RECOVERED,False,False,True,False
51,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
51,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
51,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
51,input_query_replacement,False,False,RECOVERED,False,False,False,False
51,worker_output_missing,False,False,RECOVERED,False,False,False,False
51,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
51,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
51,malformed_output,False,False,RECOVERED,False,False,False,False
51,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
52,control,True,True,ACCEPT_PRIMARY,True,False,False,False
52,answer_flip,True,False,RECOVERED,True,False,True,False
52,proof_step_drop,True,False,RECOVERED,True,False,False,False
52,invalid_rule_id,True,False,RECOVERED,True,False,False,False
52,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
52,input_query_replacement,True,False,RECOVERED,True,False,True,False
52,worker_output_missing,True,False,RECOVERED,True,False,False,False
52,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
52,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
52,malformed_output,True,False,RECOVERED,True,False,False,False
52,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
53,control,False,True,ACCEPT_PRIMARY,False,False,False,False
53,answer_flip,False,False,RECOVERED,False,False,True,False
53,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
53,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
53,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
53,input_query_replacement,False,False,RECOVERED,False,False,True,False
53,worker_output_missing,False,False,RECOVERED,False,False,False,False
53,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
53,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
53,malformed_output,False,False,RECOVERED,False,False,False,False
53,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
54,control,True,True,ACCEPT_PRIMARY,True,False,False,False
54,answer_flip,True,False,RECOVERED,True,False,True,False
54,proof_step_drop,True,False,RECOVERED,True,False,False,False
54,invalid_rule_id,True,False,RECOVERED,True,False,False,False
54,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
54,input_query_replacement,True,False,RECOVERED,True,False,False,False
54,worker_output_missing,True,False,RECOVERED,True,False,False,False
54,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
54,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
54,malformed_output,True,False,RECOVERED,True,False,False,False
54,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
55,control,False,True,ACCEPT_PRIMARY,False,False,False,False
55,answer_flip,False,False,RECOVERED,False,False,True,False
55,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
55,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
55,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
55,input_query_replacement,False,False,RECOVERED,False,False,True,False
55,worker_output_missing,False,False,RECOVERED,False,False,False,False
55,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
55,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
55,malformed_output,False,False,RECOVERED,False,False,False,False
55,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
56,control,True,True,ACCEPT_PRIMARY,True,False,False,False
56,answer_flip,True,False,RECOVERED,True,False,True,False
56,proof_step_drop,True,False,RECOVERED,True,False,False,False
56,invalid_rule_id,True,False,RECOVERED,True,False,False,False
56,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
56,input_query_replacement,True,False,RECOVERED,True,False,True,False
56,worker_output_missing,True,False,RECOVERED,True,False,False,False
56,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
56,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
56,malformed_output,True,False,RECOVERED,True,False,False,False
56,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
57,control,False,True,ACCEPT_PRIMARY,False,False,False,False
57,answer_flip,False,False,RECOVERED,False,False,True,False
57,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
57,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
57,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
57,input_query_replacement,False,False,RECOVERED,False,False,False,False
57,worker_output_missing,False,False,RECOVERED,False,False,False,False
57,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
57,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
57,malformed_output,False,False,RECOVERED,False,False,False,False
57,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
58,control,True,True,ACCEPT_PRIMARY,True,False,False,False
58,answer_flip,True,False,RECOVERED,True,False,True,False
58,proof_step_drop,True,False,RECOVERED,True,False,False,False
58,invalid_rule_id,True,False,RECOVERED,True,False,False,False
58,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
58,input_query_replacement,True,False,RECOVERED,True,False,False,False
58,worker_output_missing,True,False,RECOVERED,True,False,False,False
58,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
58,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
58,malformed_output,True,False,RECOVERED,True,False,False,False
58,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
59,control,False,True,ACCEPT_PRIMARY,False,False,False,False
59,answer_flip,False,False,RECOVERED,False,False,True,False
59,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
59,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
59,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
59,input_query_replacement,False,False,RECOVERED,False,False,False,False
59,worker_output_missing,False,False,RECOVERED,False,False,False,False
59,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
59,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
59,malformed_output,False,False,RECOVERED,False,False,False,False
59,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
60,control,True,True,ACCEPT_PRIMARY,True,False,False,False
60,answer_flip,True,False,RECOVERED,True,False,True,False
60,proof_step_drop,True,False,RECOVERED,True,False,False,False
60,invalid_rule_id,True,False,RECOVERED,True,False,False,False
60,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
60,input_query_replacement,True,False,RECOVERED,True,False,True,False
60,worker_output_missing,True,False,RECOVERED,True,False,False,False
60,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
60,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
60,malformed_output,True,False,RECOVERED,True,False,False,False
60,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
61,control,False,True,ACCEPT_PRIMARY,False,False,False,False
61,answer_flip,False,False,RECOVERED,False,False,True,False
61,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
61,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
61,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
61,input_query_replacement,False,False,RECOVERED,False,False,False,False
61,worker_output_missing,False,False,RECOVERED,False,False,False,False
61,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
61,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
61,malformed_output,False,False,RECOVERED,False,False,False,False
61,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
62,control,True,True,ACCEPT_PRIMARY,True,False,False,False
62,answer_flip,True,False,RECOVERED,True,False,True,False
62,proof_step_drop,True,False,RECOVERED,True,False,False,False
62,invalid_rule_id,True,False,RECOVERED,True,False,False,False
62,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
62,input_query_replacement,True,False,RECOVERED,True,False,True,False
62,worker_output_missing,True,False,RECOVERED,True,False,False,False
62,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
62,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
62,malformed_output,True,False,RECOVERED,True,False,False,False
62,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
63,control,False,True,ACCEPT_PRIMARY,False,False,False,False
63,answer_flip,False,False,RECOVERED,False,False,True,False
63,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
63,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
63,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
63,input_query_replacement,False,False,RECOVERED,False,False,False,False
63,worker_output_missing,False,False,RECOVERED,False,False,False,False
63,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
63,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
63,malformed_output,False,False,RECOVERED,False,False,False,False
63,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
64,control,True,True,ACCEPT_PRIMARY,True,False,False,False
64,answer_flip,True,False,RECOVERED,True,False,True,False
64,proof_step_drop,True,False,RECOVERED,True,False,False,False
64,invalid_rule_id,True,False,RECOVERED,True,False,False,False
64,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
64,input_query_replacement,True,False,RECOVERED,True,False,True,False
64,worker_output_missing,True,False,RECOVERED,True,False,False,False
64,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
64,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
64,malformed_output,True,False,RECOVERED,True,False,False,False
64,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
65,control,False,True,ACCEPT_PRIMARY,False,False,False,False
65,answer_flip,False,False,RECOVERED,False,False,True,False
65,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
65,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
65,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
65,input_query_replacement,False,False,RECOVERED,False,False,False,False
65,worker_output_missing,False,False,RECOVERED,False,False,False,False
65,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
65,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
65,malformed_output,False,False,RECOVERED,False,False,False,False
65,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
66,control,True,True,ACCEPT_PRIMARY,True,False,False,False
66,answer_flip,True,False,RECOVERED,True,False,True,False
66,proof_step_drop,True,False,RECOVERED,True,False,False,False
66,invalid_rule_id,True,False,RECOVERED,True,False,False,False
66,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
66,input_query_replacement,True,False,RECOVERED,True,False,True,False
66,worker_output_missing,True,False,RECOVERED,True,False,False,False
66,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
66,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
66,malformed_output,True,False,RECOVERED,True,False,False,False
66,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
67,control,False,True,ACCEPT_PRIMARY,False,False,False,False
67,answer_flip,False,False,RECOVERED,False,False,True,False
67,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
67,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
67,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
67,input_query_replacement,False,False,RECOVERED,False,False,True,False
67,worker_output_missing,False,False,RECOVERED,False,False,False,False
67,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
67,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
67,malformed_output,False,False,RECOVERED,False,False,False,False
67,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
68,control,True,True,ACCEPT_PRIMARY,True,False,False,False
68,answer_flip,True,False,RECOVERED,True,False,True,False
68,proof_step_drop,True,False,RECOVERED,True,False,False,False
68,invalid_rule_id,True,False,RECOVERED,True,False,False,False
68,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
68,input_query_replacement,True,False,RECOVERED,True,False,False,False
68,worker_output_missing,True,False,RECOVERED,True,False,False,False
68,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
68,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
68,malformed_output,True,False,RECOVERED,True,False,False,False
68,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
69,control,False,True,ACCEPT_PRIMARY,False,False,False,False
69,answer_flip,False,False,RECOVERED,False,False,True,False
69,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
69,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
69,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
69,input_query_replacement,False,False,RECOVERED,False,False,False,False
69,worker_output_missing,False,False,RECOVERED,False,False,False,False
69,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
69,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
69,malformed_output,False,False,RECOVERED,False,False,False,False
69,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
70,control,True,True,ACCEPT_PRIMARY,True,False,False,False
70,answer_flip,True,False,RECOVERED,True,False,True,False
70,proof_step_drop,True,False,RECOVERED,True,False,False,False
70,invalid_rule_id,True,False,RECOVERED,True,False,False,False
70,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
70,input_query_replacement,True,False,RECOVERED,True,False,False,False
70,worker_output_missing,True,False,RECOVERED,True,False,False,False
70,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
70,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
70,malformed_output,True,False,RECOVERED,True,False,False,False
70,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
71,control,False,True,ACCEPT_PRIMARY,False,False,False,False
71,answer_flip,False,False,RECOVERED,False,False,True,False
71,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
71,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
71,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
71,input_query_replacement,False,False,RECOVERED,False,False,False,False
71,worker_output_missing,False,False,RECOVERED,False,False,False,False
71,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
71,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
71,malformed_output,False,False,RECOVERED,False,False,False,False
71,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
72,control,True,True,ACCEPT_PRIMARY,True,False,False,False
72,answer_flip,True,False,RECOVERED,True,False,True,False
72,proof_step_drop,True,False,RECOVERED,True,False,False,False
72,invalid_rule_id,True,False,RECOVERED,True,False,False,False
72,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
72,input_query_replacement,True,False,RECOVERED,True,False,False,False
72,worker_output_missing,True,False,RECOVERED,True,False,False,False
72,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
72,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
72,malformed_output,True,False,RECOVERED,True,False,False,False
72,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
73,control,False,True,ACCEPT_PRIMARY,False,False,False,False
73,answer_flip,False,False,RECOVERED,False,False,True,False
73,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
73,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
73,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
73,input_query_replacement,False,False,RECOVERED,False,False,False,False
73,worker_output_missing,False,False,RECOVERED,False,False,False,False
73,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
73,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
73,malformed_output,False,False,RECOVERED,False,False,False,False
73,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
74,control,True,True,ACCEPT_PRIMARY,True,False,False,False
74,answer_flip,True,False,RECOVERED,True,False,True,False
74,proof_step_drop,True,False,RECOVERED,True,False,False,False
74,invalid_rule_id,True,False,RECOVERED,True,False,False,False
74,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
74,input_query_replacement,True,False,RECOVERED,True,False,True,False
74,worker_output_missing,True,False,RECOVERED,True,False,False,False
74,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
74,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
74,malformed_output,True,False,RECOVERED,True,False,False,False
74,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
75,control,False,True,ACCEPT_PRIMARY,False,False,False,False
75,answer_flip,False,False,RECOVERED,False,False,True,False
75,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
75,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
75,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
75,input_query_replacement,False,False,RECOVERED,False,False,False,False
75,worker_output_missing,False,False,RECOVERED,False,False,False,False
75,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
75,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
75,malformed_output,False,False,RECOVERED,False,False,False,False
75,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
76,control,True,True,ACCEPT_PRIMARY,True,False,False,False
76,answer_flip,True,False,RECOVERED,True,False,True,False
76,proof_step_drop,True,False,RECOVERED,True,False,False,False
76,invalid_rule_id,True,False,RECOVERED,True,False,False,False
76,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
76,input_query_replacement,True,False,RECOVERED,True,False,True,False
76,worker_output_missing,True,False,RECOVERED,True,False,False,False
76,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
76,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
76,malformed_output,True,False,RECOVERED,True,False,False,False
76,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
77,control,False,True,ACCEPT_PRIMARY,False,False,False,False
77,answer_flip,False,False,RECOVERED,False,False,True,False
77,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
77,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
77,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
77,input_query_replacement,False,False,RECOVERED,False,False,False,False
77,worker_output_missing,False,False,RECOVERED,False,False,False,False
77,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
77,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
77,malformed_output,False,False,RECOVERED,False,False,False,False
77,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
78,control,True,True,ACCEPT_PRIMARY,True,False,False,False
78,answer_flip,True,False,RECOVERED,True,False,True,False
78,proof_step_drop,True,False,RECOVERED,True,False,False,False
78,invalid_rule_id,True,False,RECOVERED,True,False,False,False
78,countermodel_bit_flip,True,True,ACCEPT_PRIMARY,True,False,False,False
78,input_query_replacement,True,False,RECOVERED,True,False,False,False
78,worker_output_missing,True,False,RECOVERED,True,False,False,False
78,correlated_wrong_answers,True,False,UNRESOLVED,,False,True,False
78,both_outputs_missing,True,False,UNRESOLVED,,False,False,False
78,malformed_output,True,False,RECOVERED,True,False,False,False
78,checker_corruption_boundary,True,False,ACCEPT_PRIMARY,False,True,True,True
79,control,False,True,ACCEPT_PRIMARY,False,False,False,False
79,answer_flip,False,False,RECOVERED,False,False,True,False
79,proof_step_drop,False,True,ACCEPT_PRIMARY,False,False,False,False
79,invalid_rule_id,False,True,ACCEPT_PRIMARY,False,False,False,False
79,countermodel_bit_flip,False,False,RECOVERED,False,False,False,False
79,input_query_replacement,False,False,RECOVERED,False,False,True,False
79,worker_output_missing,False,False,RECOVERED,False,False,False,False
79,correlated_wrong_answers,False,False,UNRESOLVED,,False,True,False
79,both_outputs_missing,False,False,UNRESOLVED,,False,False,False
79,malformed_output,False,False,RECOVERED,False,False,False,False
79,checker_corruption_boundary,False,False,ACCEPT_PRIMARY,True,True,True,True
80,control,True,True,ACCEPT_PRIMARY,True,False,False,False
80,answer_flip,True,False,RECOVERED,True,False,True,False
80,proof_step_drop,True,False,RECOVERED,True,False,False,False
80,invalid_rule_id,True,False,RECOVERED,True,False,False,False
