id_key,id_path,id_value,qpipe_id,record_no,source_file,source_index
NA,random_inference_response_stability.strata.all.per_field.evidence_engagement.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.1.NA,2,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.evidence_engagement.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.NA.0,1,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.evidence_engagement.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.NA.1,0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
NA,random_inference_response_stability.strata.all.per_field.evidence_engagement.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.NA.NA,0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
n,random_inference_response_stability.strata.all.per_field.evidence_engagement.both_applicable_excluding_na.n,37,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
agreements,random_inference_response_stability.strata.all.per_field.evidence_engagement.both_applicable_excluding_na.agreements,31,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
raw_agreement,random_inference_response_stability.strata.all.per_field.evidence_engagement.both_applicable_excluding_na.raw_agreement,0.837838,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
expected_agreement,random_inference_response_stability.strata.all.per_field.evidence_engagement.both_applicable_excluding_na.expected_agreement,0.538349,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
cohen_kappa,random_inference_response_stability.strata.all.per_field.evidence_engagement.both_applicable_excluding_na.cohen_kappa,0.648734,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
kappa_status,random_inference_response_stability.strata.all.per_field.evidence_engagement.both_applicable_excluding_na.kappa_status,defined,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.evidence_engagement.both_applicable_excluding_na.categories[0],0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.evidence_engagement.both_applicable_excluding_na.categories[1],1,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.evidence_engagement.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.0.0,10,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.evidence_engagement.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.0.1,1,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.evidence_engagement.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.1.0,5,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.evidence_engagement.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.1.1,21,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
primary_na_count,random_inference_response_stability.strata.all.per_field.evidence_engagement.primary_na_count,1,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
second_na_count,random_inference_response_stability.strata.all.per_field.evidence_engagement.second_na_count,4,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
applicability_agreements,random_inference_response_stability.strata.all.per_field.evidence_engagement.applicability_agreements,37,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
applicability_raw_agreement,random_inference_response_stability.strata.all.per_field.evidence_engagement.applicability_raw_agreement,0.880952,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
n,random_inference_response_stability.strata.all.per_field.proposition_preservation.all_rows_na_as_category.n,42,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
agreements,random_inference_response_stability.strata.all.per_field.proposition_preservation.all_rows_na_as_category.agreements,36,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
raw_agreement,random_inference_response_stability.strata.all.per_field.proposition_preservation.all_rows_na_as_category.raw_agreement,0.857143,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
expected_agreement,random_inference_response_stability.strata.all.per_field.proposition_preservation.all_rows_na_as_category.expected_agreement,0.590703,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
cohen_kappa,random_inference_response_stability.strata.all.per_field.proposition_preservation.all_rows_na_as_category.cohen_kappa,0.65097,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
kappa_status,random_inference_response_stability.strata.all.per_field.proposition_preservation.all_rows_na_as_category.kappa_status,defined,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.proposition_preservation.all_rows_na_as_category.categories[0],0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.proposition_preservation.all_rows_na_as_category.categories[1],1,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.proposition_preservation.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.0.0,9,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.proposition_preservation.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.0.1,4,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.proposition_preservation.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.1.0,2,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.proposition_preservation.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.1.1,27,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
n,random_inference_response_stability.strata.all.per_field.proposition_preservation.both_applicable_excluding_na.n,42,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
agreements,random_inference_response_stability.strata.all.per_field.proposition_preservation.both_applicable_excluding_na.agreements,36,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
raw_agreement,random_inference_response_stability.strata.all.per_field.proposition_preservation.both_applicable_excluding_na.raw_agreement,0.857143,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
expected_agreement,random_inference_response_stability.strata.all.per_field.proposition_preservation.both_applicable_excluding_na.expected_agreement,0.590703,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
cohen_kappa,random_inference_response_stability.strata.all.per_field.proposition_preservation.both_applicable_excluding_na.cohen_kappa,0.65097,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
kappa_status,random_inference_response_stability.strata.all.per_field.proposition_preservation.both_applicable_excluding_na.kappa_status,defined,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.proposition_preservation.both_applicable_excluding_na.categories[0],0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.proposition_preservation.both_applicable_excluding_na.categories[1],1,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.proposition_preservation.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.0.0,9,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.proposition_preservation.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.0.1,4,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.proposition_preservation.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.1.0,2,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.proposition_preservation.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.1.1,27,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
primary_na_count,random_inference_response_stability.strata.all.per_field.proposition_preservation.primary_na_count,0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
second_na_count,random_inference_response_stability.strata.all.per_field.proposition_preservation.second_na_count,0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
applicability_agreements,random_inference_response_stability.strata.all.per_field.proposition_preservation.applicability_agreements,42,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
applicability_raw_agreement,random_inference_response_stability.strata.all.per_field.proposition_preservation.applicability_raw_agreement,1.0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
n,random_inference_response_stability.strata.all.per_field.task_preservation.all_rows_na_as_category.n,42,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
agreements,random_inference_response_stability.strata.all.per_field.task_preservation.all_rows_na_as_category.agreements,37,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
raw_agreement,random_inference_response_stability.strata.all.per_field.task_preservation.all_rows_na_as_category.raw_agreement,0.880952,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
expected_agreement,random_inference_response_stability.strata.all.per_field.task_preservation.all_rows_na_as_category.expected_agreement,0.581633,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
cohen_kappa,random_inference_response_stability.strata.all.per_field.task_preservation.all_rows_na_as_category.cohen_kappa,0.715447,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
kappa_status,random_inference_response_stability.strata.all.per_field.task_preservation.all_rows_na_as_category.kappa_status,defined,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.task_preservation.all_rows_na_as_category.categories[0],0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.task_preservation.all_rows_na_as_category.categories[1],1,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.task_preservation.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.0.0,10,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.task_preservation.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.0.1,3,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.task_preservation.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.1.0,2,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.task_preservation.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.1.1,27,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
n,random_inference_response_stability.strata.all.per_field.task_preservation.both_applicable_excluding_na.n,42,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
agreements,random_inference_response_stability.strata.all.per_field.task_preservation.both_applicable_excluding_na.agreements,37,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
raw_agreement,random_inference_response_stability.strata.all.per_field.task_preservation.both_applicable_excluding_na.raw_agreement,0.880952,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
expected_agreement,random_inference_response_stability.strata.all.per_field.task_preservation.both_applicable_excluding_na.expected_agreement,0.581633,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
cohen_kappa,random_inference_response_stability.strata.all.per_field.task_preservation.both_applicable_excluding_na.cohen_kappa,0.715447,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
kappa_status,random_inference_response_stability.strata.all.per_field.task_preservation.both_applicable_excluding_na.kappa_status,defined,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.task_preservation.both_applicable_excluding_na.categories[0],0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.task_preservation.both_applicable_excluding_na.categories[1],1,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.task_preservation.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.0.0,10,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.task_preservation.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.0.1,3,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.task_preservation.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.1.0,2,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.task_preservation.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.1.1,27,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
primary_na_count,random_inference_response_stability.strata.all.per_field.task_preservation.primary_na_count,0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
second_na_count,random_inference_response_stability.strata.all.per_field.task_preservation.second_na_count,0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
applicability_agreements,random_inference_response_stability.strata.all.per_field.task_preservation.applicability_agreements,42,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
applicability_raw_agreement,random_inference_response_stability.strata.all.per_field.task_preservation.applicability_raw_agreement,1.0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
n,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.n,42,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
agreements,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.agreements,28,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
raw_agreement,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.raw_agreement,0.666667,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
expected_agreement,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.expected_agreement,0.421769,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
cohen_kappa,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.cohen_kappa,0.423529,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
kappa_status,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.kappa_status,defined,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.categories[0],0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.categories[1],1,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.categories[2],NA,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.0.0,6,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.0.1,3,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
NA,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.0.NA,2,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.1.0,1,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.1.1,3,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
NA,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.1.NA,4,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.NA.0,4,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.NA.1,0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
NA,random_inference_response_stability.strata.all.per_field.discriminating_evidence.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.NA.NA,19,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
n,random_inference_response_stability.strata.all.per_field.discriminating_evidence.both_applicable_excluding_na.n,13,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
agreements,random_inference_response_stability.strata.all.per_field.discriminating_evidence.both_applicable_excluding_na.agreements,9,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
raw_agreement,random_inference_response_stability.strata.all.per_field.discriminating_evidence.both_applicable_excluding_na.raw_agreement,0.692308,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
expected_agreement,random_inference_response_stability.strata.all.per_field.discriminating_evidence.both_applicable_excluding_na.expected_agreement,0.514793,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
cohen_kappa,random_inference_response_stability.strata.all.per_field.discriminating_evidence.both_applicable_excluding_na.cohen_kappa,0.365854,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
kappa_status,random_inference_response_stability.strata.all.per_field.discriminating_evidence.both_applicable_excluding_na.kappa_status,defined,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.discriminating_evidence.both_applicable_excluding_na.categories[0],0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.discriminating_evidence.both_applicable_excluding_na.categories[1],1,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.discriminating_evidence.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.0.0,6,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.discriminating_evidence.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.0.1,3,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
0,random_inference_response_stability.strata.all.per_field.discriminating_evidence.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.1.0,1,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
1,random_inference_response_stability.strata.all.per_field.discriminating_evidence.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.1.1,3,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
primary_na_count,random_inference_response_stability.strata.all.per_field.discriminating_evidence.primary_na_count,23,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
second_na_count,random_inference_response_stability.strata.all.per_field.discriminating_evidence.second_na_count,25,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
applicability_agreements,random_inference_response_stability.strata.all.per_field.discriminating_evidence.applicability_agreements,32,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
applicability_raw_agreement,random_inference_response_stability.strata.all.per_field.discriminating_evidence.applicability_raw_agreement,0.761905,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
n,random_inference_response_stability.strata.all.per_field.refusal_substitute.all_rows_na_as_category.n,42,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
agreements,random_inference_response_stability.strata.all.per_field.refusal_substitute.all_rows_na_as_category.agreements,36,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
raw_agreement,random_inference_response_stability.strata.all.per_field.refusal_substitute.all_rows_na_as_category.raw_agreement,0.857143,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
expected_agreement,random_inference_response_stability.strata.all.per_field.refusal_substitute.all_rows_na_as_category.expected_agreement,0.65873,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
cohen_kappa,random_inference_response_stability.strata.all.per_field.refusal_substitute.all_rows_na_as_category.cohen_kappa,0.581395,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
kappa_status,random_inference_response_stability.strata.all.per_field.refusal_substitute.all_rows_na_as_category.kappa_status,defined,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.refusal_substitute.all_rows_na_as_category.categories[0],no,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.refusal_substitute.all_rows_na_as_category.categories[1],yes,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
no,random_inference_response_stability.strata.all.per_field.refusal_substitute.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.no.no,30,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
yes,random_inference_response_stability.strata.all.per_field.refusal_substitute.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.no.yes,5,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
no,random_inference_response_stability.strata.all.per_field.refusal_substitute.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.yes.no,1,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
yes,random_inference_response_stability.strata.all.per_field.refusal_substitute.all_rows_na_as_category.confusion_matrix_primary_rows_second_columns.yes.yes,6,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
n,random_inference_response_stability.strata.all.per_field.refusal_substitute.both_applicable_excluding_na.n,42,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
agreements,random_inference_response_stability.strata.all.per_field.refusal_substitute.both_applicable_excluding_na.agreements,36,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
raw_agreement,random_inference_response_stability.strata.all.per_field.refusal_substitute.both_applicable_excluding_na.raw_agreement,0.857143,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
expected_agreement,random_inference_response_stability.strata.all.per_field.refusal_substitute.both_applicable_excluding_na.expected_agreement,0.65873,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
cohen_kappa,random_inference_response_stability.strata.all.per_field.refusal_substitute.both_applicable_excluding_na.cohen_kappa,0.581395,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
kappa_status,random_inference_response_stability.strata.all.per_field.refusal_substitute.both_applicable_excluding_na.kappa_status,defined,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.refusal_substitute.both_applicable_excluding_na.categories[0],no,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
categories,random_inference_response_stability.strata.all.per_field.refusal_substitute.both_applicable_excluding_na.categories[1],yes,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
no,random_inference_response_stability.strata.all.per_field.refusal_substitute.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.no.no,30,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
yes,random_inference_response_stability.strata.all.per_field.refusal_substitute.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.no.yes,5,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
no,random_inference_response_stability.strata.all.per_field.refusal_substitute.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.yes.no,1,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
yes,random_inference_response_stability.strata.all.per_field.refusal_substitute.both_applicable_excluding_na.confusion_matrix_primary_rows_second_columns.yes.yes,6,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
primary_na_count,random_inference_response_stability.strata.all.per_field.refusal_substitute.primary_na_count,0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
second_na_count,random_inference_response_stability.strata.all.per_field.refusal_substitute.second_na_count,0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
applicability_agreements,random_inference_response_stability.strata.all.per_field.refusal_substitute.applicability_agreements,42,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
applicability_raw_agreement,random_inference_response_stability.strata.all.per_field.refusal_substitute.applicability_raw_agreement,1.0,QPIPE-289eff02936d,0,/mnt/data/10_MACHINE_READABLE_RESULTS.json,0
